Id,Predicted
ccedcecddbf5bd94d41cecfdb,Bento de Moura Portugal
f2b30abe404c44fe7f6c44cad,Oliver Evans
5fb4dfbef4d81d1c9a6a178d8,Oliver Evans
bcde5ec9edc59cbe9d23ead7a,1802
a717836dbdc8efd11cebc519b,transport
4b1673abefbd6acf234c78a1f,Around
1a1f8cebffdaf4af3dbd5bbc7,Oliver Evans
35acaaab6aae8c11eb57008da,Around
ce4edd5eb65a5ae8d9d4213db,1802
39b6cd469ccfa6f466c75caba,transport
69f3ecfaba653ab97f9b53a16,steam engine
e624ed0df6783b8be67ab092c,Energiprojekt AB
da2ae65fad6a7eccf7d84dea1,Sweden
c7c9cac60a40b298dfd83d37b,5
4daf9dbb2c9c8461afacdd7f8,Although
b3d0f418b9dedfb4ee6da2bd7,27-30%
b4d014f4d9c81f33bc39bf071,Energiprojekt AB
db6913c2fb8fd72aa5aa4adf2,Although
18db682bd5524f51c4bbc5815,5
26a4cce083731f921d02ef3a0,Although
b2a0b10dc140a7baed53fcdcc,27-30%
d6ab3ca3beefcbf73d5bd61fc,surface condensers
f5bdceb2c7ca1d3be4f458bbc,an automobile radiator
cdabff3bafc5a82e4d4c78acf,Where
1ef1cfeac9168cce9e23fc0cd,dry type
fdff887ffdaec12bdbbb15bcd,3600
e79bd9b75cd01e94cb8edae8a,surface condensers
de3ca4eab74699c09f6e0dad6,Where
f0e60ab1bd22ceaf5a37d3cb2,Where
cbbee3ef125980eda3eaaffed,Where
e3dc6f7df9b81e7dac16ccb15,3600
685c4c91772d2303accce0241,The
937146cc9f2e7a6ddaa5bd26f,Boulton
51f6af33f82cd8e06fcffb659,The
ef1fd193e9cf3e1acdba1cdde,The
dd6e3eff136fde6b6cbc58682,The
abd2fcd1d8deeead9871d8cfd,The
d5655daeabaee6fac8f3fe30e,Boulton
78a54e9b97aca3ea2fdae82af,The
b813e2246fd0ed143354443e3,cotton spinning
7df7a5b47bfebec6c8ebc6c71,The
a3205cca392e4239a1068dcfb,1880
2cab41cebd5a2a59a0d710eec,railway locomotives
c82bfd06ba43e0f5c5ccff6de,complicated
eb6b6d3fd8b7fcd9bebac175c,1930
1fca8f58eb88cc92d0af174c4,road engines
e5ac6a05ddeb2fcdbe7286629,1880
2c8a2bfee4d18a98b655c5ddc,railway locomotives
ffcbf2eb312a9abbaf723ffee,road engines
9b84fcdccc527b65e96789fa3,The
6ca0db8eaf4da94087b0221d0,"The adoption of compounding was common for industrial units, for road engines"
e5cffadaedb9be1df6a8ba8a2,The
052f99bac7bb35309d0d2c671,"kick back"").[citation"
51efe9fb008c0cd73d0e7c505,The
a71f19998a7d0db7b986fdabe,fixed length
76daa61ca9b2de51eb3902ad7,The
fac6d3d3a8eaa2debe948ebc4,"The simplest valve gears give events of fixed length during the engine cycle and often make the engine rotate in only one direction. Most however have a reversing mechanism which additionally can provide means for saving steam as speed and momentum are gained by gradually ""shortening the cutoff"" or rather, shortening the admission event"
da54a673cb5763d45e5e1f9ab,The
ba2f8a5083fdb5dfe2bdb6e4d,The
0eda570dd279cad8be3fdf8f0,The simplest valve gears give events of fixed length
dcc13c114c3b3f11ea2db735d,Jerónimo de Ayanz y Beaumont
f4bbc6e3bc4346c6a5e2d7af2,Spanish
bdacfb46ff22fab5c6ba69adf,1606
a68c1934c650fcaefe1bde47f,1698
5364454f2b76dcefc2bfd92fd,1698
5c9782536c71c96ba00edc7a7,Jerónimo de Ayanz y Beaumont
0cc9ab10a121e1476e307ccdc,Spanish
f87aee7be4adad465f139dbee,1606
6f5a0d4e77d1c58ba72bcf023,1606
c8d733ec6ea7498ba0cbc909b,1698
e5f24df9e55ca9f8db6375fd9,rotating discs
8bfa9fed2c80fd85ebda48efe,a drive shaft
38de2d73e3d251175e2a22bb0,static discs
e31bbf24ec3b8aa11e9eeae8d,static discs
b6bfabcbc6b16fdaff88c8001,3600 revolutions per minute
fccdcd9b8c7a044cfd7408c6f,rotating discs
9cfdecdbaef3715b11ed2defd,a drive shaft
31caa12b17082ccfeea28a4de,A
a2d401b2e582d38cbea987b94,turbine casing
3d1cc2ff48cbd27979cc5d02d,A
eb0dbf6ced34959deeabf60d1,The weight of boilers and condensers
22fe21bfec64b745cbc282684,electric motors
cf21ebaebfe3fad74d4caeedb,steam
eea3acaab1586c96bc0681759,Advanced Steam movement.[citation
adb3cedfbe73251a72a1174e8,pollution
dd820e61cf331abb513ab32ea,The weight of boilers and condensers
daaceaaf5f0b8ee87d5e552aa,electric motors
2e8a44cee4df24abe2fccb89a,steam turbine plant
c16ed3ef0aba8ff6e29d627ea,Advanced Steam movement.[citation
e8f8bfba168b76efc6bcc2fc2,pollution
9237e6c3e4201ec3bb36ec6ed,It
181fc82dddecaf3dfeebb24b1,cylinders and valve gear
d6e8c8ec7beaabbc8c3eead7d,thermal
c9ea51ab8cf0cf1baedefbd5c,It
e5d8a9c5acb4fb19a5cf359e5,cylinders and valve gear
415d6affe07d11542294daff3,thermal
caee44bc2564fc9758169eca6,It
fbde3f2a1dffbf5eda1c4cefa,It
58e85c8df3e7dc0a10df5e452,1763–1775
24ad03eacbc14b462b7c5dea3,The
960ea3d1b411abd50fc7afcad,half
80cb5aa8580e0edddd0c9fc9a,John Smeaton
8cb65e729127394cd646f997a,The
fdb3c4598cca8a452b1ec5cc7,The
b9dfbd0c383d99fe1d3741eeb,The
c7fec2e9ddfd131bd0c02c8a5,half
be1d09bc1f1a28e7ddc9f40f5,John Smeaton
b1d1cc97e0eea933c266adbe3,The
f7fa579deee9cf98528c2a80b,two
efeb9b7133aca0eccec72f7f0,Steam
64c9f4749b3afe14afdc20caf,adjustable spring-loaded
c5ff1df759c8eb831b18ee06d,its adjustment unless a seal
84bd982c55e6acee334edf4a3,Steam
e9bc02ca5e7ca85a8ffb72ace,two
e12abafba3a0eeb68caaf8cb8,Steam
fee14fdb6f19ce73f9bab99da,adjustable spring-loaded
cab10c0b71abfc0c2e4a83fde,Steam
96dc7b6ce21cac5eeaa1bebf4,Steam
fd603ce285e24d73ecd437efb,Corliss steam engine
64124c05128e307cd9e4078d2,1849
bb7beadad93a2aedf8ac44eab,four
7907adc788d9aabcd7a8fdb1a,The
e8adfaef2c58e80ec4c2ecea0,30%
dc5cfac1e8fec5be6db0ac828,Corliss steam engine
9ddbd3f8b58762966a5aeef8b,1849
bcddcf717aecb0aa361fdf0bb,four
e4695d7f5afdd20bebdb7bdec,The
ce70cefacd2a7ad7cef6ca7a7,30%
fdcea2eea5f5a9ae51fb0a1bc,thermodynamic theory
b04eccd9ad2e6aba9cd2fa3fe,Watt
a25ccbb30cee5adaebb3bbb88,separate condenser
852d04ab2643d2bfe03ebb7f5,Joseph Black
fddf60dcc78dd4635bda70b83,latent heat
c7fc5bc399ddfa0dbf62f74ee,The
f6ab67dce16075d2eb68cfc0d,Watt
6acf5c19aadea2bc6feebc3ba,The
50dbadbad14acede48ea46fb2,Joseph Black
a917a6e716bc849cedeb04fdd,latent heat
aa672d60baedcdaeaec29bfb2,"drive the pump, the working fluid being in its liquid phase at this point. By condensing the fluid, the work required by the pump consumes only 1% to 3% of the turbine power and contributes to a much higher efficiency for a real cycle. The benefit of this is lost somewhat due to the lower heat addition temperature"
6e57dd4acf1a91fcad154f8ba,its liquid phase
59f6dff9a5b241c75cd2d8ffc,1% to 3%
eb3df6d62c6ddbd9a085aa7dd,1500 °C
fcbaceddaccaae8af1bf937a4,One
aadacd0e6f1d21e8e72a385fd,its liquid phase
924c9d6ad4bac5d77adef5e1a,1% to 3%
facf1cdfeb4d0ac6a10ccaecf,1500 °C
b618088025da4434aa51ba5f0,condensing the fluid
c3ee45b4dfafc64bcc6e1beba,pumps
4b8bebc66e0dfb2ba9767eae7,recirculate
2e217085bdebe5eca1f49d455,Other
ae1b0d139d7d071a8ccfee5cb,bunker
0d6ae72d8e3c97d47a6eb7ebf,Other
3af5b60fdcc7acdfaa9e0defe,Other
2d5926909bdeeb0b1abe7b1aa,recirculate
e4015e4c8c977ac44b0de43ed,Other
ca6d75e31328d001dcebb0cff,Other
c64c0bfe3cdbb7acb746cea12,Other
badfdd4b54547cbdedcfc15ed,water
e0fefbc85ede6fe76d2fc3c2d,British
d5a8cefbab5894c13e6a9fb8f,dreadnought battleships
63e58f16d3b6b6ab5a88f4ea9,dreadnought battleships
c113098bfbc5da73c4b85aadc,1905
b784fefdda9f1e2b2eee2ac6e,water
fe57dcd8fc7cb001d0b0db2c6,British
1db7f9327cfeb25df1ba6d2d2,dreadnought battleships
b54dc8ccd99f1be9f3b6bb52b,dreadnought battleships
2baac7b843e20fcef4b9cd8ce,Land
63aaeab59f3b8adb26f668f19,electrical generator
6c2eeb403e2cda516c49b1911,a turbo generator set
cbef0d43e942a5cadfa5cbe6f,an electrical generator
1e65cfde8e46c552fbeeefdde,turbo-electric transmission
5192fcac6bbc2bdb3be1a0cf7,Sweden
1872af3ead86fea1bebc9a5ef,turbo-electric transmission
caf4acbbcca8fd355fd56a692,Virtually
cd0dafdbdc9edae58cfc7bbfa,Virtually
db4f80ca25f48dd5dcf7bf9cb,turbo-electric transmission
badaac4c4d868afff8853ca39,Virtually
d9abecd114c1c869bb21ad480,a practical Carnot cycle
cf3442c31cdfff7187ff27e29,isobaric
f14fcb90b0e2e400ab88acba6,constant pressure
e49be3bfeddb7ef012b9c2dd7,isothermal
fddefebcad7cc7139e8ad0bf4,liquid form
d2d0356cf346d394c8e19aa13,The Rankine cycle
93eee8bcac6b31c5fe57da001,isobaric
dcfc0114c59c8ca01cd0bdc49,constant temperature
cafd3eae4f795fa3cabbbe014,isobaric
c6cdd2bfdd392ddefbb6cbc34,liquid form
68048aae85a9fdd563ce6facd,October 1973
61987aa9facca35edcff0eea3,US$3 per barrel
faa6c211b4d01e912694a2efa,1979
c36a7cb2af738e86e965f58a0,shock
dc18fdc262bcfce2c50ec9c6d,Organization of Arab Petroleum Exporting Countries
b91cd9feeb7f0b687bef7b3df,October 1973
74a4ac39e0973ceb1a5384604,1979 oil crisis
f9ce7507fbb1f88abeac456bc,US$3 per barrel
f8d77353d3c5a81d9ee182ac0,US$3 per barrel
1dff8d0537f2e3f48d6dd6bb7,end of the embargo
6784f15cd2facf5ee87ceeb81,October 1973
7e4ea52ebaa22e666b37d73b7,Arab members of OPEC plus Egypt and Syria
9ab756f0da7032e9238c4ccdb,second oil shock
32ae3e1fbc98bd17fff2dcbf5,second oil shock
1da7ec2b43b2cf2f2ba4bef79,The embargo
feffbaef5caeefbdf8f29fa43,foreign policy
f6a5bdcc47fae1dbce1eef416,"to avoid being targeted by the boycott. Arab oil producers linked any future policy changes to peace between the belligerents. To address this, the Nixon Administration began multilateral negotiations with the combatants"
c0b7c3c7ffb8fb52ed2ec820f,"January 18, 1974"
db3ffc30eaee7de7e3ddbc420,March 1974
fd2b388caecba5f8de33b0916,created a rift within NATO
85dc0bf9f75be9fbcfed98fbe,United States foreign policy in the Middle East
3baf6ade1dcc684cc53feb232,any future policy changes to peace
d7ae8d611adeaccddcd4bbad2,the combatants
36c09e2eec1afac2a044ac8b2,embargo
ad39beb5fcb2ccd0f3cdeee8b,NATO
12dac9eff646186a6daaf715e,Japan
e1ceadeaa45dda4a3a5c40bb7,Arab oil
eaa41da8f68003f6c3a98affc,multilateral negotiations with the combatants
4ecbd09c4ede04167a8a527cd,Israel
bc0c0768c3bfacf2f2c771fc3,"August 15, 1971"
8d0100cb6a27b4704149c56dc,Gold Exchange Standard
c8afdb5605c0405bdfaf635fd,On
7aaf35db96a2e1ff2fe942e5b,September 1971
d4dc1a722b178fdf448f57bdf,real income decreased
bab5a3466f0e0a3cfacad2bba,1971
ecdfd5dbbdaccd34f5a62ac56,"left to ""float"""
f69c0ade98f02120cccce80bc,On
bea4e887bad4ffb08efd826fd,they would price oil in terms of a fixed amount of gold
ee5afd318fbbd30bd98123d14,September 1971
71ab7bb96efbe6c7bd0dc8f05,Gold Exchange Standard
fae4c046694ff0fb2fb7bf1ec,Gold Exchange Standard
ed8b0b3fb9aa0cfbf2b3df418,"left to ""float"" (rise and fall according to market demand"
bf9ab2d06405edbbb443d9b3d,Gold Exchange Standard
02f458e6f678bf80dd8e33fdf,September 1971
4ee2ba564e122f10f5efd3c00,less than two percent
e73dd8e3b17cbae65fedc6126,1971
f1dd6ce0ca4e29b49cb90c8ca,This
ca2a05e9e690bee2bab76d73d,"This contributed to the ""Oil Shock"". After 1971, OPEC was slow to readjust prices to reflect this depreciation. From 1947 to 1967, the dollar price of oil had risen by less than two percent per year. Until the oil shock"
ac6adeb0a89f5299c09afd9ac,less than two percent per year
bf3508611c49e1388ad9f5abc,"This contributed to the ""Oil Shock"". After 1971, OPEC was slow to readjust prices to reflect this depreciation. From 1947 to 1967, the dollar price of oil had risen by less than two percent per year. Until the oil shock, the price had also remained fairly stable versus other currencies and commodities"
0e11ec8fdbad69016bccb20a6,This
ca37ac28cec1603ee2efd30cc,This
afcc16caeadcadd0d6b11bef5,1971
adefdcd73aac7aadcacd6356d,OPEC
b1adbac6dc3475f32f8ae53bb,1947 to 1967
bfb86ec044ad74fb27d9ca7ce,This
a0d0da3cd3bae40a29dd1aa2e,This
c427a4ebc7ddec2c55e2970ff,"October 6, 1973"
186ffa957ab14018dee6dc8fc,Iran
fa80c1ca73a97e40d6510588c,ten
692badebade20aadfd43af7ae,Iran
46c1695bfbe8ccd4ad81fd756,Of course [the price of oil] is going to rise... Certainly
fceec9cb6230f7ab2fdbe35af,surprise attack
547aabfe5ee69c7b2dba7c7d1,Iran
4c7b84bbfca5fad9ee4accbcd,It's only fair
60329ef744dddd0160c0acdab,300 percent
da53eb7debdb8ac8cea262fab,petrochemicals
b0b985eed12bd38abde7f3feb,Yom Kippur
fcd3da35acc511dbfdc59a8e0,Yom Kippur
f2f3839ba1cc926e1c039bed2,second-largest
de7ed6dd063abbfdfba23ab4a,the world's second-largest oil exporter
d550c2d8e7f82b91d55878ce5,ten times more
0a7b56f8eca762a677c16c67b,response to American aid to Israel
b48d166b6d2bbec6a5fbd444c,"October 16, 1973"
d609c8df127fbebde5bbf44fe,by five percent from September's output
ed3076adbccc9fc178697cf2b,$2.2 billion
258431ea0ae8fd6dfc7ecee95,"as a ""principal hostile country"
c1ef93e37c591f46e42f6cd7e,$5.11 a barrel
6a9a94febe1492cefacb8eafc,$2.2 billion in emergency aid to Israel
a41bfdabb6bc8446cbbecffe2,OPEC
04cfa7ca0eb4bc89ccbab6ba3,embargo oil shipments to the United States
de4c7ddbfcdc474eff5aed0f2,American aid to Israel
10dd6d8ed98c9b7da8b7ab874,$5.11 a barrel
5a2cbee322fbb2afa9a6a76af,70%
d1f7d0e036172b8fc4edc482c,$5.11 a barrel
ddfb9c1fd592271a3dea274ad,Libya
ffae8e2cb5de8e7f0c90f8a2c,"October 20, 1973"
eb0debcfe21c2f31f3cb043ab,over 100 billion dollars
0387bf2be43e4a64a389bc736,Al-Qaeda and the Taliban
1d77fefc2cc42ff5a3692ecee,the Middle East
abcefef0ca75caf29ece5aae7,whose economies had been caught between higher oil prices and lower prices for their own export commodities
8dc65eeb1a7401b01bbaa9ace,Wahhabism
0a5fea8ef16aa9eb4dd5cffea,over 100 billion dollars
0ab5f02db274ed026a6fce27c,Middle East
ff7b92bab8ef16ccf1f618b43,the ensuing decades
72a7dc23bdcb004ddfba21e82,Wahhabism
98b93230998a12ca0bfc03391,Some
81f3dddbdac014f25baea5ba8,distribution and price disruptions
18c00c3ddfb815f87e998fbfb,USSR
bf1b68feebfb32fed7cc3c199,1973
f4cabf7beffecb10b5f4ce4ec,In
167e2a7e455b862a0cd2f7ff5,distribution and price disruptions
f3e0aa5cbd9ac46b1fdec9e17,In
9bcef5dd3ec2a742eecac9a16,In
b16cf66de5c93c04a41ccb227,In
ee8bfb2b9a39e89f1d10fe23d,oil
fde3f5e584b13100399c7bdd9,The embargo
0cf24fec495bfb44cec4cb750,automobiles
7ad621b082c8dab4b017c9f53,Macroeconomic problems
6dc893f1b08303d0c99bfb5f1,Arctic
a7f51cfa727bb35dac2d34bdb,five to ten years
4eb6fd2a1ea8f74f96b1cc890,The
2809cd6acaeb83ebde1b1bec3,The
9b7efdb2d766ea9fed60c772b,The
2cdcf54bec291c21bfd1e0ed2,The embargo
c5e9e2bef697bfe4acf3f2e4e,increase oil supplies
beecdfcf1bf66cb24feff08c7,Netherlands
6fda5c8ac7c0c6f20ff1b4d57,America
dde2a1fbe41daba2c6dd77efb,UK
493226bb59e5e0bdc8b6c1bef,UK
ffcb1cad16fa19f9a2348da05,Ted Heath
762b5bdfd1a9a8b72826a42cb,not uniform across Europe
01ce0faab6e0caffd706a4a65,their airfields and embargoed arms and supplies to both the Arabs and the Israelis
de8bff956562bd9bb73f3ef72,Israelis
4e5c5aace17bdddf3d36bcab5,Israel
0ffffa9bba3fc43bb128dd4a2,withdraw to its pre-1967 borders
bd89a6fedeadf8d7ddaafee91,"Despite being relatively unaffected by the embargo, the UK"
8b63e0fbaa0de0e06d0e39bbd,coal miners and railroad workers
bb077d361fd7e8fd0ce358ea8,"Despite being relatively unaffected by the embargo, the UK nonetheless faced an oil crisis of its own - a series of strikes by coal miners and railroad workers over the winter of 1973–74"
dbd2bee4fbf70f96b277adb7a,"Italy, Switzerland and Norway"
2d33cdfd0aa44becb2f6baaed,Sweden
d4d625ecadba0b0c4c03cebff,"flying, driving and boating"
6e4cef5b2bb478a8b9cdabe44,Despite
ce7f6a3d01abfb3bdca3d901d,The Netherlands imposed prison sentences
0c098997e7e975a3ab6a79e4e,Despite
fb1cecd8ec93fa2ecb1a0c8ce,heat only one room in their houses
aba4ea8ad9fb38eeeb07dcd11,Price controls
ab4b9ec74e23f9cf0f7e8a5fc,to encourage investment
5d508bfdcf6fff840e0ceec20,creating greater scarcity
422b8e3df5a79bf3a5432e443,rationing
d45a5accaa77cd2f043c663ba,to encourage investment
03ffeabaf7f55deef26b0ae15,creating greater scarcity
9dae3159fb20edeb1a7a7fbd6,Price
1d5476f5ebab3ce53ab7d317c,"Price controls exacerbated the crisis in the US. The system limited the price of ""old oil"
d6962a7cfd5449d1549f8ae86,Price
cbc93613e2ba045e102bebf12,William E. Simon
a8e2cbafdca35b21d54faccca,1973
b787dbac2101c18ccb8d28eed,to coordinate the response to the embargo
c71ffde60ab2dc45ce65a705f,20%
7aec6fa57b23aeed19b9ac0df,20%
721db0d81952f1baffa8efcea,William E. Simon
d8d4286d6bbe5d5bee1ddc19d,no fuel
c94d2e2eee805bfeb0c5538ea,same amount
ecd4b3e64ee8d4dee92b485ed,lines at gasoline stations
4ed9c77acd6af8ea74dd7cd6b,55 mph
45f9dea1dfc77c4178b07affd,Emergency Highway Energy Conservation Act
f3bb3839e1225c0bdb4bfe2db,Bill Clinton
997f0a26ee08834de8c818eb7,"November 28, 1995"
ee56f384eea31bceffdf51bff,1977
4bed3cadfaadcdce48acc3cbe,To
abadba3a8b86bcbabf44acf68,Emergency Highway Energy Conservation Act
13e19d23eb6e1fddbfc0435ad,To
dbca7e67167e138eb6ea7bdd3,To
0f55ad442fde2a3f7cc735f2d,To
8203d196cbf710a47ada5fbf1,The energy crisis
b776d487d1149d8b18594c7ad,market and technology realities
bfac33eaf14df06fbd3ba1323,"The energy crisis led to greater interest in renewable energy, nuclear power and domestic fossil fuels. There is criticism that American energy policies since the crisis have been dominated by crisis-mentality thinking, promoting expensive quick fixes and single-shot solutions that ignore market and technology realities. Instead of providing stable rules that support basic research while leaving plenty of scope for entrepreneurship and innovation, congresses and presidents"
07d0b38cb929ee9be9b8c4b8f,The
cba9dcbaf0e5f32b2e348a21e,The
163f1e2bcc2e6ff3896d4b0b0,The
0e10d820d651e10f25532acc5,nuclear power and domestic fossil fuels
ed3bdf4e8cd8f0fd9db3aca60,The
edd380adde8b1d9fec6a1bab1,U.S.
6a7c8faa5f04decbb8f4bbe60,the U.S.
cf59fee8d5da61ea3c5cf5b61,10 years
dfcaeaea59ed4ffd5a0b1b32f,In
ce1ecc2e1f67dd7a1da605dce,In
0ecb893da362ec40ccbd9e4d7,declassified documents
15cfbec892bcaff4ebad1cb20,In
9f5e5aeebd99c0acaa61801cc,a British intelligence estimate
668d6f600b9da6a7a4d99fa56,"In 2004, declassified documents revealed that the U.S. was so distraught by the rise in oil prices and being challenged by under-developed countries that they briefly considered military action to forcibly seize Middle Eastern oilfields in late 1973. Although no explicit plan was mentioned, a conversation between U.S. Secretary of Defense James Schlesinger and British Ambassador to the United States Lord Cromer revealed Schlesinger had told him that ""it was no longer obvious to him that the U.S. could not use force."" British Prime Minister Edward Heath was so worried by this prospect that he ordered a British intelligence estimate"
ee9ee4269af935e3f8ae1ebec,Japan
977c1efc21fa12b6a3f95e5c3,71%
fdb6dfe6e08cdea9ed6b6baba,"a ""nonfriendly"" country to encourage it to change its noninvolvement policy"
6fa3f36cbef0db307efd7e8fb,November 22
f4fc9161c8e8450d24bf88221,December 25
f61ec2b32b45189fef2c3e68b,Japan
bec92e073d34dbbf3eaed5605,panic
89e3bf4dd5b1d6427a78aad84,refused to accept these preconditions
cfbec7acc3ffdd2ae82ed3048,"November 7, 1973"
9fffebd55f9b962a22d9bc951,panic
ff1f0da7dcafde4400a4beacc,USSR
c5d029dfed8f620a3b47b6cc1,Saudi Arabia and Iran
b34eabd4dabeebeacad070f5d,Saudi arms purchases from the US exceeded five times Israel's. Another motive for the large scale purchase of arms from the US by Saudi Arabia
b6ac460d6afde03fe622ef583,January 1979
f4186b0d47be8c3f0f9799bb4,November 1979
5efd7cc1ba3b9e25acbf8eabc,The
33ecb6fdc57cd97d7ccb4a369,The
efd64e8b36e8b53ba9f15d3d0,"both external and internal threats, including increased military competition between them over increased oil revenues. Both states were competing for preeminence in the Persian Gulf and using increased revenues to fund expanded militaries"
3d32a6aaada1de88e992cf64d,The
ffeb86e21ab9c7b903ba7e1f5,absolutist
2fb01ee50ceee2bf2bde979b2,The
abf08aeb5aff200ca71dc2feb,Japanese
eca5a4acfb040badcfe342db6,fuel efficient than the typical American V8 and six cylinder
cd31fdbfe8bb84dbdc9ecf8ad,Japanese
c79de08ac165e7e32f79785fe,fuel
c5da9dda3571c1045ba62f320,American V8 and six cylinder
0fd30a679fecea739e31fa3ab,front-wheel drive
153baa75492e6eb7a0e19acf7,Mitsubishi Galant
